timestamp,power,power_smooth,power_smooth_quant,power_segment,is_weekend,hour,is_workhour,is_holiday,rule_valid,time_diff_min,missing_data_flag,is_anomaly,was_nan
2025-05-23T14:30:00,251.22,255.2,250.0,250.0,False,14,True,False,True,15,False,True,False
2025-05-23T14:45:00,240.64,235.72,240.0,200.0,False,14,True,False,True,15,False,True,False
2025-05-23T15:00:00,257.13,256.34,250.0,250.0,False,15,True,False,True,15,False,False,False
2025-05-23T15:15:00,200.07,198.89,200.0,200.0,False,15,True,False,True,15,False,False,False
2025-05-23T15:30:00,240.53,245.41,240.0,200.0,False,15,True,False,True,15,False,True,False
2025-05-23T15:45:00,258.46,258.28,250.0,250.0,False,15,True,False,True,15,False,False,False
2025-05-23T16:00:00,186.8,188.07,180.0,150.0,False,16,True,False,True,15,False,True,False
2025-05-23T16:15:00,242.13,245.17,240.0,200.0,False,16,True,False,True,15,False,True,False
2025-05-23T16:30:00,191.55,187.16,190.0,150.0,False,16,True,False,True,15,False,True,False
2025-05-23T16:45:00,196.48,197.78,190.0,150.0,False,16,True,False,True,15,False,True,False
2025-05-23T17:00:00,135.03,130.77,130.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-23T17:15:00,125.5,125.83,120.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-23T17:30:00,114.2,116.0,110.0,100.0,False,17,False,False,False,15,False,True,False
2025-05-23T17:45:00,158.09,157.71,150.0,150.0,False,17,False,False,False,15,False,True,False
2025-05-23T18:00:00,106.67,108.28,100.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-23T18:15:00,119.27,122.45,110.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-23T18:30:00,126.94,126.89,120.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-23T18:45:00,136.77,136.18,130.0,100.0,False,18,False,False,False,15,False,True,False
2025-05-24T06:00:00,61.78,57.48,60.0,50.0,True,6,False,False,False,15,False,True,False
2025-05-24T06:15:00,96.35,95.17,90.0,50.0,True,6,False,False,False,15,False,True,False
2025-05-24T06:30:00,71.77,74.55,70.0,50.0,True,6,False,False,False,15,False,True,False
2025-05-24T06:45:00,116.81,114.36,110.0,100.0,True,6,False,False,False,15,False,True,False
2025-05-24T07:00:00,60.96,56.61,60.0,50.0,True,7,False,False,False,15,False,True,False
2025-05-24T07:15:00,104.23,100.81,100.0,100.0,True,7,False,False,False,15,False,True,False
2025-05-24T07:30:00,72.24,68.8,70.0,50.0,True,7,False,False,False,15,False,True,False
2025-05-24T07:45:00,59.2,56.64,50.0,50.0,True,7,False,False,False,15,False,True,False
2025-05-24T08:00:00,111.11,107.5,110.0,100.0,True,8,True,False,False,15,False,True,False
2025-05-24T08:15:00,89.48,91.31,80.0,50.0,True,8,True,False,False,15,False,True,False
2025-05-24T08:30:00,91.36,94.29,90.0,50.0,True,8,True,False,False,15,False,True,False
2025-05-24T08:45:00,116.35,112.71,110.0,100.0,True,8,True,False,False,15,False,True,False
2025-05-24T09:00:00,72.29,69.89,70.0,50.0,True,9,True,False,False,15,False,True,False
2025-05-24T09:15:00,66.73,71.02,60.0,50.0,True,9,True,False,False,15,False,True,False
2025-05-24T09:30:00,85.18,81.35,80.0,50.0,True,9,True,False,False,15,False,True,False
2025-05-24T09:45:00,96.41,99.55,90.0,50.0,True,9,True,False,False,15,False,True,False
2025-05-24T10:00:00,115.4,111.67,110.0,100.0,True,10,True,False,False,15,False,True,False
2025-05-24T10:15:00,87.11,82.22,80.0,50.0,True,10,True,False,False,15,False,True,False
2025-05-24T10:30:00,58.96,56.37,50.0,50.0,True,10,True,False,False,15,False,True,False
2025-05-24T10:45:00,110.7,108.86,110.0,100.0,True,10,True,False,False,15,False,True,False
2025-05-24T11:00:00,91.43,96.37,90.0,50.0,True,11,True,False,False,15,False,True,False
2025-05-24T11:15:00,84.11,85.15,80.0,50.0,True,11,True,False,False,15,False,True,False
2025-05-24T11:30:00,85.62,84.91,80.0,50.0,True,11,True,False,False,15,False,True,False
2025-05-24T11:45:00,70.14,71.61,70.0,50.0,True,11,True,False,False,15,False,True,False
2025-05-24T12:00:00,51.12,49.53,50.0,50.0,True,12,True,False,False,15,False,True,False
2025-05-24T12:15:00,62.35,60.81,60.0,50.0,True,12,True,False,False,15,False,True,False
2025-05-24T12:30:00,59.96,57.72,50.0,50.0,True,12,True,False,False,15,False,True,False
2025-05-24T12:45:00,109.78,111.68,100.0,100.0,True,12,True,False,False,15,False,True,False
2025-05-24T13:00:00,85.08,89.6,80.0,50.0,True,13,True,False,False,15,False,True,False
2025-05-24T13:15:00,105.8,107.22,100.0,100.0,True,13,True,False,False,15,False,True,False
2025-05-24T13:30:00,67.2,68.27,60.0,50.0,True,13,True,False,False,15,False,True,False
2025-05-24T13:45:00,96.78,91.93,90.0,50.0,True,13,True,False,False,15,False,True,False
2025-05-24T14:00:00,113.32,112.7,110.0,100.0,True,14,True,False,False,15,False,True,False
2025-05-24T14:15:00,71.7,73.85,70.0,50.0,True,14,True,False,False,15,False,True,False
2025-05-24T14:30:00,99.09,97.69,90.0,50.0,True,14,True,False,False,15,False,True,False
2025-05-24T14:45:00,70.76,71.42,70.0,50.0,True,14,True,False,False,15,False,True,False
2025-05-24T15:00:00,58.69,54.52,50.0,50.0,True,15,True,False,False,15,False,True,False
2025-05-24T15:15:00,114.53,112.16,110.0,100.0,True,15,True,False,False,15,False,True,False
2025-05-24T15:30:00,104.32,108.26,100.0,100.0,True,15,True,False,False,15,False,True,False
2025-05-24T15:45:00,119.3,123.67,110.0,100.0,True,15,True,False,False,15,False,True,False
2025-05-24T16:00:00,90.82,90.71,90.0,50.0,True,16,True,False,False,15,False,True,False
2025-05-24T16:15:00,62.77,58.28,60.0,50.0,True,16,True,False,False,15,False,True,False
2025-05-24T16:30:00,84.67,86.43,80.0,50.0,True,16,True,False,False,15,False,True,False
2025-05-24T16:45:00,115.25,116.16,110.0,100.0,True,16,True,False,False,15,False,True,False
2025-05-24T17:00:00,103.77,101.39,100.0,100.0,True,17,False,False,False,15,False,True,False
2025-05-24T17:15:00,88.45,90.84,80.0,50.0,True,17,False,False,False,15,False,True,False
2025-05-24T17:30:00,88.65,87.37,80.0,50.0,True,17,False,False,False,15,False,True,False
2025-05-24T17:45:00,74.72,76.84,70.0,50.0,True,17,False,False,False,15,False,True,False
2025-05-24T18:00:00,111.67,107.52,110.0,100.0,True,18,False,False,False,15,False,True,False
2025-05-24T18:15:00,55.89,58.11,50.0,50.0,True,18,False,False,False,15,False,True,False
2025-05-24T18:30:00,52.61,48.17,50.0,50.0,True,18,False,False,False,15,False,True,False
2025-05-24T18:45:00,92.85,90.97,90.0,50.0,True,18,False,False,False,15,False,True,False
